1394521999,10,0,10,9954,25,0,0,0,46
1394522059,60,0,25,7459,2454,0,0,0,2541
1394522119,25,0,15,9884,70,0,5,5,116
1394522179,10,0,10,9964,15,0,0,0,36
1394522239,15,0,10,9954,20,0,0,0,46
1394522299,10,0,10,9959,20,0,0,0,41
1394522359,10,0,10,9979,0,0,0,0,21
1394522419,10,0,15,9959,15,0,0,0,41
1394522479,10,0,10,9964,15,0,0,0,36
1394522539,10,0,15,9960,15,0,0,0,40
1394522599,10,0,10,9955,20,0,5,5,45
1394522660,15,0,10,9950,25,0,0,0,50
1394522720,14,0,14,9955,14,0,0,0,45
1394522780,15,0,10,9959,15,0,0,0,41
1394522840,10,0,10,9964,15,0,0,0,36
1394522900,10,0,10,9979,0,0,0,0,21
1394522960,10,0,10,9964,15,0,0,0,36
1394523020,10,0,10,9964,15,0,0,0,36
1394523080,10,0,15,9960,15,0,0,0,40
1394523140,10,0,10,9964,15,0,0,0,36
1394523200,15,0,10,9959,15,0,0,0,41
1394523260,5,0,15,9959,15,0,5,5,41
1394523320,10,0,10,9959,20,0,0,0,41
1394523380,10,0,10,9954,25,0,0,0,46
1394523440,15,0,10,9954,20,0,0,0,46
1394523500,5,0,10,9964,20,0,0,0,36
1394523560,10,0,10,9959,20,0,0,0,41
1394523620,5,0,10,9964,20,0,0,0,36
1394523680,10,0,10,9959,20,0,0,0,41
1394523740,10,0,10,9964,15,0,0,0,36
1394523800,10,0,5,9969,15,0,0,0,31
1394523860,15,0,10,9960,15,0,0,0,40
1394523920,10,0,10,9969,10,0,0,0,31
1394523980,10,0,10,9964,15,0,0,0,36
1394524040,10,0,15,9964,10,0,0,0,36
1394524100,15,0,5,9959,20,0,0,0,41
1394524160,10,0,10,9964,15,0,0,0,36
1394524220,5,0,15,9964,15,0,0,0,36
1394524280,15,0,10,9959,15,0,0,0,41
1394524340,10,0,15,9959,15,0,0,0,41
1394524400,10,0,10,9964,15,0,0,0,36
1394524460,10,0,15,9959,15,0,0,0,41
1394524520,10,0,10,9969,10,0,0,0,31
1394524580,10,0,10,9969,10,0,0,0,31
1394524640,5,0,10,9969,15,0,0,0,31
1394524700,10,0,10,9964,15,0,0,0,36
1394524760,15,0,5,9964,15,0,0,0,36
1394524820,15,0,10,9960,15,0,0,0,40
1394524880,10,0,10,9969,10,0,0,0,31
1394524940,10,0,10,9964,15,0,0,0,36
1394525000,14,0,9,9960,14,0,0,0,40
1394525060,10,0,10,9964,15,0,0,0,36
1394525120,10,0,10,9955,20,0,5,5,45
1394525180,10,0,10,9959,20,0,0,0,41
1394525240,10,0,10,9959,20,0,0,0,41
1394525300,10,0,10,9959,20,0,0,0,41
1394525360,10,0,5,9969,15,0,0,0,31
1394525420,10,0,10,9959,20,0,0,0,41
1394525480,10,0,5,9964,20,0,0,0,36
1394525540,5,0,10,9964,20,0,0,0,36
1394525600,10,0,10,9959,20,0,0,0,41
1394525660,10,0,10,9959,20,0,0,0,41
1394525720,10,0,10,9964,15,0,0,0,36
1394525780,10,0,15,9950,25,0,0,0,50
1394525840,15,0,10,9954,20,0,0,0,46
1394525900,15,0,10,9960,15,0,0,0,40
1394525960,10,0,10,9964,15,0,0,0,36
1394526020,5,0,10,9969,15,0,0,0,31
1394526080,10,0,10,9960,15,0,5,5,40
1394526140,10,0,15,9955,20,0,0,0,45
1394526200,10,0,10,9959,20,0,0,0,41
1394526260,10,0,10,9954,25,0,0,0,46
1394526320,5,0,10,9974,10,0,0,0,26
1394526380,10,0,10,9964,15,0,0,0,36
1394526440,10,0,10,9969,10,0,0,0,31
1394526500,10,0,10,9979,0,0,0,0,21
1394526560,10,0,10,9964,15,0,0,0,36
1394526620,10,0,15,9960,15,0,0,0,40
1394526680,15,0,10,9960,15,0,0,0,40
1394526740,10,0,10,9969,10,0,0,0,31
1394526800,10,0,15,9960,15,0,0,0,40
1394526860,10,0,15,9959,15,0,0,0,41
1394526920,10,0,10,9964,15,0,0,0,36
1394526980,15,0,5,9964,15,0,0,0,36
1394527040,15,0,10,9964,10,0,0,0,36
1394527100,10,0,5,9969,15,0,0,0,31
1394527160,10,0,10,9964,15,0,0,0,36
1394527220,10,0,10,9969,10,0,0,0,31
1394527280,10,0,10,9964,15,0,0,0,36
1394527340,10,0,10,9964,15,0,0,0,36
1394527400,10,0,15,9959,15,0,0,0,41
1394527460,15,0,10,9945,30,0,0,0,55
1394527520,5,0,10,9954,30,0,0,0,46
1394527580,10,0,10,9954,25,0,0,0,46
1394527640,10,0,10,9959,20,0,0,0,41
1394527700,10,0,10,9954,20,0,5,5,46
1394527760,10,0,5,9969,15,0,0,0,31
1394527820,14,0,9,9960,14,0,0,0,40
1394527880,10,0,10,9964,15,0,0,0,36
1394527940,10,0,10,9964,15,0,0,0,36
1394528000,10,0,10,9944,35,0,0,0,56
1394528060,10,0,10,9964,15,0,0,0,36
1394528120,10,0,10,9964,15,0,0,0,36
1394528181,15,0,15,9950,20,0,0,0,50
1394528241,10,0,10,9964,15,0,0,0,36
1394528301,10,0,10,9964,15,0,0,0,36
1394528361,10,0,10,9964,15,0,0,0,36
1394528421,10,0,10,9964,15,0,0,0,36
1394528481,10,0,10,9959,20,0,0,0,41
1394528541,10,0,15,9955,20,0,0,0,45
1394528601,10,0,15,9950,25,0,0,0,50
1394528661,5,0,10,9964,20,0,0,0,36
1394528721,10,0,15,9975,0,0,0,0,25
1394528781,10,0,15,9974,0,0,0,0,26
1394528841,5,0,15,9969,10,0,0,0,31
1394528901,10,0,10,9964,15,0,0,0,36
1394528961,10,0,10,9954,25,0,0,0,46
1394529021,10,0,10,9964,15,0,0,0,36
1394529081,10,0,10,9964,15,0,0,0,36
1394529141,10,0,5,9964,20,0,0,0,36
1394529201,10,0,10,9974,5,0,0,0,26
1394529261,10,0,10,9964,10,0,5,5,36
1394529321,9,0,14,9950,24,0,0,0,50
1394529381,10,0,10,9959,20,0,0,0,41
1394529441,10,0,15,9955,20,0,0,0,45
1394529501,10,0,10,9959,20,0,0,0,41
1394529561,10,0,5,9969,15,0,0,0,31
1394529621,15,0,15,9950,20,0,0,0,50
1394529681,10,0,10,9959,20,0,0,0,41
1394529741,15,0,10,9950,20,0,5,5,50
1394529801,15,0,10,9954,20,0,0,0,46
1394529861,10,0,10,9959,20,0,0,0,41
1394529921,10,0,10,9959,20,0,0,0,41
1394529981,10,0,15,9954,20,0,0,0,46
1394530041,10,0,10,9959,20,0,0,0,41
1394530101,10,0,15,9955,20,0,0,0,45
1394530161,5,0,10,9964,20,0,0,0,36
1394530221,5,0,10,9969,15,0,0,0,31
1394530281,15,0,10,9954,20,0,0,0,46
1394530341,10,0,15,9954,20,0,0,0,46
1394530401,15,0,10,9955,20,0,0,0,45
1394530461,10,0,15,9954,20,0,0,0,46
1394530521,15,0,15,9950,20,0,0,0,50
1394530581,15,0,5,9964,15,0,0,0,36
1394530641,10,0,15,9959,15,0,0,0,41
1394530701,10,0,10,9964,15,0,0,0,36
1394530761,10,0,15,9964,10,0,0,0,36
1394530821,10,0,10,9969,10,0,0,0,31
1394530881,10,0,10,9964,15,0,0,0,36
1394530941,10,0,10,9969,10,0,0,0,31
1394531001,5,0,15,9959,15,0,5,5,41
1394531061,10,0,15,9960,15,0,0,0,40
1394531121,10,0,10,9964,15,0,0,0,36
1394531181,15,0,10,9959,15,0,0,0,41
1394531241,10,0,10,9964,15,0,0,0,36
1394531301,10,0,15,9959,15,0,0,0,41
1394531361,10,0,15,9959,15,0,0,0,41
1394531421,20,0,5,9959,15,0,0,0,41
1394531481,5,0,15,9964,10,0,5,5,36
1394531541,15,0,10,9959,15,0,0,0,41
1394531601,10,0,15,9964,10,0,0,0,36
1394531661,10,0,10,9969,10,0,0,0,31
1394531721,10,0,5,9969,15,0,0,0,31
1394531781,10,0,10,9969,10,0,0,0,31
1394531841,10,0,15,9954,20,0,0,0,46
1394531901,10,0,10,9969,10,0,0,0,31
1394531961,10,0,10,9964,15,0,0,0,36
1394532021,5,0,10,9969,15,0,0,0,31
1394532081,10,0,10,9964,15,0,0,0,36
1394532141,5,0,15,9959,20,0,0,0,41
1394532201,10,0,10,9959,20,0,0,0,41
1394532261,10,0,10,9959,20,0,0,0,41
1394532321,15,0,15,9950,20,0,0,0,50
1394532381,15,0,10,9955,20,0,0,0,45
1394532441,10,0,10,9959,20,0,0,0,41
1394532501,10,0,15,9964,10,0,0,0,36
1394532561,12,0,8,9955,24,0,0,0,45
1394532621,10,0,10,9954,25,0,0,0,46
1394532681,10,0,10,9974,5,0,0,0,26
1394532741,10,0,10,9964,15,0,0,0,36
1394532801,10,0,10,9964,15,0,0,0,36
1394532861,10,0,10,9979,0,0,0,0,21
1394532921,10,0,15,9965,10,0,0,0,35
1394532981,15,0,10,9965,10,0,0,0,35
1394533041,10,0,10,9969,10,0,0,0,31
1394533101,5,0,10,9969,15,0,0,0,31
1394533161,10,0,5,9969,10,0,5,5,31
1394533221,10,0,10,9964,15,0,0,0,36
1394533281,10,0,10,9964,15,0,0,0,36
1394533341,10,0,10,9964,15,0,0,0,36
1394533401,10,0,10,9969,10,0,0,0,31
1394533461,15,0,5,9969,10,0,0,0,31
1394533522,10,0,10,9964,15,0,0,0,36
1394533582,10,0,10,9969,10,0,0,0,31
1394533642,10,0,10,9964,15,0,0,0,36
1394533702,15,0,10,9965,10,0,0,0,35
1394533762,10,0,5,9974,10,0,0,0,26
1394533822,10,0,10,9964,15,0,0,0,36
1394533882,10,0,10,9964,15,0,0,0,36
1394533942,15,0,15,9959,10,0,0,0,41
1394534002,10,0,15,9960,15,0,0,0,40
1394534062,10,0,10,9959,20,0,0,0,41
1394534122,10,0,10,9964,15,0,0,0,36
1394534182,10,0,10,9969,10,0,0,0,31
1394534242,10,0,10,9964,15,0,0,0,36
1394534302,5,0,15,9959,20,0,0,0,41
1394534362,10,0,10,9959,20,0,0,0,41
1394534422,15,0,10,9954,20,0,0,0,46
1394534482,15,0,10,9959,15,0,0,0,41
1394534542,15,0,10,9960,15,0,0,0,40
1394534602,10,0,5,9969,15,0,0,0,31
1394534662,10,0,10,9964,15,0,0,0,36
1394534722,10,0,10,9955,20,0,5,5,45
1394534782,10,0,10,9959,20,0,0,0,41
1394534842,10,0,15,9954,20,0,0,0,46
1394534902,10,0,15,9955,20,0,0,0,45
1394534962,15,0,5,9959,20,0,0,0,41
1394535022,10,0,15,9949,25,0,0,0,51
1394535082,10,0,5,9959,20,0,5,5,41
1394535142,10,0,10,9964,15,0,0,0,36
1394535202,10,0,10,9959,20,0,0,0,41
1394535262,10,0,10,9969,10,0,0,0,31
1394535322,10,0,10,9964,15,0,0,0,36
1394535382,10,0,10,9959,20,0,0,0,41
1394535442,10,0,15,9959,15,0,0,0,41
1394535502,10,0,10,9964,15,0,0,0,36
1394535562,10,0,15,9955,20,0,0,0,45
1394535622,10,0,10,9974,5,0,0,0,26
1394535682,15,0,15,9955,15,0,0,0,45
1394535742,10,0,10,9959,20,0,0,0,41
1394535802,15,0,10,9955,15,0,5,5,45
1394535862,5,0,10,9969,15,0,0,0,31
1394535922,10,0,15,9950,25,0,0,0,50
1394535982,10,0,10,9959,20,0,0,0,41
1394536042,15,0,10,9960,15,0,0,0,40
1394536102,15,0,10,9959,15,0,0,0,41
1394536162,10,0,15,9960,15,0,0,0,40
1394536222,10,0,10,9959,20,0,0,0,41
1394536282,10,0,10,9969,10,0,0,0,31
1394536342,15,0,10,9960,15,0,0,0,40
1394536402,10,0,15,9960,15,0,0,0,40
1394536462,10,0,10,9969,10,0,0,0,31
1394536522,10,0,10,9954,25,0,0,0,46
1394536582,10,0,10,9969,10,0,0,0,31
1394536642,5,0,10,9974,10,0,0,0,26
1394536702,10,0,10,9969,10,0,0,0,31
1394536762,10,0,10,9964,15,0,0,0,36
1394536822,10,0,15,9960,15,0,0,0,40
1394536882,10,0,15,9959,10,0,5,5,41
1394536942,10,0,10,9964,15,0,0,0,36
1394537002,5,0,10,9969,15,0,0,0,31
1394537062,10,0,10,9969,10,0,0,0,31
1394537122,10,0,10,9969,10,0,0,0,31
1394537182,10,0,10,9964,15,0,0,0,36
1394537242,10,0,10,9969,10,0,0,0,31
1394537302,10,0,10,9964,15,0,0,0,36
1394537362,10,0,10,9969,10,0,0,0,31
1394537422,15,0,10,9959,15,0,0,0,41
1394537482,10,0,15,9959,15,0,0,0,41
1394537542,5,0,10,9964,20,0,0,0,36
1394537602,10,0,15,9965,10,0,0,0,35
1394537662,10,0,10,9964,15,0,0,0,36
1394537722,10,0,10,9964,15,0,0,0,36
1394537782,10,0,10,9964,15,0,0,0,36
1394537842,10,0,15,9960,15,0,0,0,40
1394537902,10,0,10,9964,15,0,0,0,36
1394537962,10,0,10,9979,0,0,0,0,21
1394538022,5,0,15,9964,15,0,0,0,36
1394538082,10,0,15,9950,25,0,0,0,50
1394538142,10,0,10,9964,15,0,0,0,36
1394538202,10,0,10,9964,15,0,0,0,36
1394538262,10,0,15,9960,15,0,0,0,40
1394538322,10,0,10,9955,25,0,0,0,45
1394538382,10,0,10,9964,15,0,0,0,36
1394538442,10,0,10,9964,15,0,0,0,36
1394538502,10,0,10,9959,20,0,0,0,41
1394538562,10,0,10,9960,20,0,0,0,40
1394538622,10,0,10,9964,15,0,0,0,36
1394538682,15,0,10,9955,20,0,0,0,45
1394538742,5,0,15,9964,10,0,5,5,36
1394538802,10,0,10,9964,15,0,0,0,36
1394538862,10,0,10,9959,20,0,0,0,41
1394538922,9,0,14,9955,19,0,0,0,45
1394538983,10,0,15,9959,15,0,0,0,41
1394539043,15,0,10,9955,20,0,0,0,45
1394539103,10,0,10,9959,20,0,0,0,41
1394539163,10,0,15,9940,35,0,0,0,60
1394539223,10,0,10,9959,20,0,0,0,41
1394539283,10,0,10,9959,20,0,0,0,41
1394539343,10,0,10,9959,20,0,0,0,41
1394539403,10,0,15,9954,20,0,0,0,46
1394539463,15,0,10,9955,20,0,0,0,45
1394539523,10,0,10,9959,20,0,0,0,41
1394539583,10,0,10,9959,20,0,0,0,41
1394539643,10,0,10,9959,20,0,0,0,41
1394539703,10,0,10,9959,20,0,0,0,41
1394539763,10,0,10,9959,20,0,0,0,41
1394539823,10,0,10,9959,20,0,0,0,41
1394539883,10,0,10,9959,20,0,0,0,41
1394539943,10,0,10,9959,20,0,0,0,41
1394540003,10,0,10,9949,30,0,0,0,51
1394540063,15,0,5,9944,35,0,0,0,56
1394540123,10,0,15,9955,20,0,0,0,45
1394540183,10,0,10,9959,20,0,0,0,41
1394540243,10,0,10,9964,15,0,0,0,36
1394540303,15,0,5,9959,20,0,0,0,41
1394540363,10,0,15,9955,20,0,0,0,45
1394540423,10,0,10,9960,20,0,0,0,40
1394540483,10,0,10,9959,20,0,0,0,41
1394540543,10,0,10,9964,15,0,0,0,36
1394540603,5,0,15,9964,15,0,0,0,36
1394540663,10,0,10,9959,20,0,0,0,41
1394540723,15,0,10,9964,10,0,0,0,36
1394540783,10,0,10,9969,10,0,0,0,31
1394540843,10,0,5,9969,15,0,0,0,31
1394540903,10,0,10,9964,15,0,0,0,36
1394540963,10,0,10,9965,15,0,0,0,35
1394541023,10,0,15,9950,25,0,0,0,50
1394541083,10,0,15,9954,20,0,0,0,46
1394541143,10,0,10,9974,5,0,0,0,26
1394541203,10,0,15,9964,10,0,0,0,36
1394541263,10,0,10,9964,15,0,0,0,36
1394541323,10,0,10,9964,15,0,0,0,36
1394541383,10,0,10,9964,15,0,0,0,36
1394541443,15,0,10,9960,15,0,0,0,40
1394541503,10,0,10,9964,15,0,0,0,36
1394541563,10,0,15,9964,10,0,0,0,36
1394541623,10,0,15,9964,10,0,0,0,36
1394541683,10,0,10,9969,10,0,0,0,31
1394541743,10,0,10,9969,10,0,0,0,31
1394541803,10,0,10,9979,0,0,0,0,21
1394541863,10,0,5,9964,20,0,0,0,36
1394541923,10,0,10,9969,10,0,0,0,31
1394541983,10,0,10,9954,20,0,5,5,46
1394542043,10,0,10,9969,10,0,0,0,31
1394542103,10,0,5,9969,15,0,0,0,31
1394542163,10,0,10,9969,10,0,0,0,31
1394542223,10,0,10,9969,10,0,0,0,31
1394542283,10,0,10,9964,15,0,0,0,36
1394542343,10,0,15,9964,10,0,0,0,36
1394542403,10,0,15,9960,15,0,0,0,40
1394542463,15,0,10,9950,25,0,0,0,50
1394542523,10,0,10,9964,15,0,0,0,36
1394542583,15,0,10,9964,10,0,0,0,36
1394542643,10,0,15,9964,10,0,0,0,36
1394542703,10,0,10,9964,15,0,0,0,36
1394542763,10,0,10,9959,20,0,0,0,41
1394542823,10,0,10,9964,15,0,0,0,36
1394542883,10,0,10,9964,15,0,0,0,36
1394542943,10,0,15,9974,0,0,0,0,26
1394543003,10,0,10,9959,15,0,5,5,41
1394543063,10,0,15,9959,15,0,0,0,41
1394543123,5,0,10,9964,20,0,0,0,36
1394543183,10,0,10,9959,20,0,0,0,41
1394543243,10,0,10,9964,15,0,0,0,36
1394543303,10,0,10,9959,20,0,0,0,41
1394543363,10,0,10,9959,20,0,0,0,41
1394543423,5,0,10,9969,15,0,0,0,31
1394543483,10,0,10,9959,20,0,0,0,41
1394543543,10,0,15,9954,20,0,0,0,46
1394543603,10,0,10,9959,20,0,0,0,41
1394543663,15,0,10,9959,15,0,0,0,41
1394543723,10,0,10,9959,20,0,0,0,41
1394543783,10,0,15,9954,20,0,0,0,46
1394543843,10,0,10,9959,20,0,0,0,41
1394543903,10,0,15,9954,20,0,0,0,46
1394543963,10,0,15,9955,20,0,0,0,45
1394544023,5,0,10,9959,20,0,5,5,41
1394544083,10,0,10,9959,20,0,0,0,41
1394544143,10,0,10,9954,25,0,0,0,46
1394544203,15,0,10,9954,20,0,0,0,46
1394544263,10,0,10,9959,20,0,0,0,41
1394544323,10,0,15,9950,25,0,0,0,50
1394544383,10,0,10,9959,20,0,0,0,41
1394544443,10,0,10,9959,15,0,5,5,41
1394544504,10,0,10,9959,20,0,0,0,41
1394544564,10,0,10,9959,20,0,0,0,41
1394544624,5,0,10,9964,20,0,0,0,36
1394544684,10,0,10,9969,10,0,0,0,31
1394544744,10,0,10,9959,20,0,0,0,41
1394544804,15,0,5,9959,20,0,0,0,41
1394544864,15,0,10,9954,20,0,0,0,46
1394544924,10,0,15,9964,10,0,0,0,36
1394544984,10,0,10,9964,10,0,5,5,36
1394545044,10,0,10,9969,10,0,0,0,31
1394545104,10,0,15,9964,10,0,0,0,36
1394545164,15,0,10,9964,10,0,0,0,36
1394545224,10,0,15,9960,15,0,0,0,40
1394545284,5,0,15,9964,15,0,0,0,36
1394545344,20,0,10,9960,10,0,0,0,40
1394545404,10,0,10,9964,15,0,0,0,36
1394545464,10,0,10,9969,10,0,0,0,31
1394545524,10,0,10,9964,15,0,0,0,36
1394545584,5,0,15,9964,15,0,0,0,36
1394545644,9,0,14,9960,14,0,0,0,40
1394545704,10,0,15,9964,10,0,0,0,36
1394545764,15,0,5,9964,15,0,0,0,36
1394545824,10,0,10,9964,15,0,0,0,36
1394545884,10,0,10,9964,15,0,0,0,36
1394545944,10,0,10,9964,15,0,0,0,36
1394546004,15,0,10,9959,15,0,0,0,41
1394546064,10,0,15,9960,15,0,0,0,40
1394546124,10,0,10,9969,10,0,0,0,31
1394546184,10,0,10,9964,15,0,0,0,36
1394546244,10,0,15,9959,15,0,0,0,41
1394546304,15,0,10,9955,20,0,0,0,45
1394546364,10,0,10,9969,10,0,0,0,31
1394546424,10,0,15,9960,15,0,0,0,40
1394546484,15,0,10,9960,15,0,0,0,40
1394546544,5,0,15,9959,20,0,0,0,41
1394546604,10,0,15,9954,20,0,0,0,46
1394546664,10,0,15,9959,15,0,0,0,41
1394546724,15,0,5,9959,20,0,0,0,41
1394546784,10,0,5,9969,15,0,0,0,31
1394546844,10,0,10,9964,15,0,0,0,36
1394546904,10,0,10,9979,0,0,0,0,21
1394546964,15,0,10,9959,15,0,0,0,41
1394547024,10,0,10,9964,15,0,0,0,36
1394547084,9,0,14,9955,19,0,0,0,45
1394547144,15,0,10,9959,15,0,0,0,41
1394547204,10,0,10,9959,20,0,0,0,41
1394547264,10,0,10,9954,25,0,0,0,46
1394547324,15,0,10,9955,20,0,0,0,45
1394547384,10,0,10,9959,20,0,0,0,41
1394547444,15,0,10,9954,20,0,0,0,46
1394547504,10,0,10,9959,20,0,0,0,41
1394547564,10,0,10,9964,15,0,0,0,36
1394547624,10,0,10,9959,20,0,0,0,41
1394547684,10,0,10,9959,20,0,0,0,41
1394547744,10,0,10,9959,20,0,0,0,41
1394547804,15,0,10,9959,15,0,0,0,41
1394547864,5,0,10,9959,20,0,5,5,41
1394547924,14,0,14,9950,19,0,0,0,50
1394547984,10,0,10,9959,20,0,0,0,41
1394548044,10,0,10,9959,20,0,0,0,41
1394548104,5,0,10,9964,20,0,0,0,36
1394548164,10,0,10,9959,20,0,0,0,41
1394548224,10,0,15,9955,20,0,0,0,45
1394548284,10,0,15,9954,20,0,0,0,46
1394548344,15,0,10,9955,20,0,0,0,45
1394548404,10,0,10,9964,10,0,5,5,36
1394548464,10,0,10,9959,20,0,0,0,41
1394548524,10,0,10,9959,20,0,0,0,41
1394548584,10,0,10,9964,15,0,0,0,36
1394548644,10,0,15,9959,15,0,0,0,41
1394548704,10,0,10,9969,10,0,0,0,31
1394548764,15,0,10,9949,25,0,0,0,51
1394548824,145,0,30,9804,20,0,0,0,196
1394548884,536,0,40,9413,10,0,0,0,587
1394548944,15,0,10,9959,15,0,0,0,41
1394549004,20,0,10,9969,0,0,0,0,31
1394549064,15,0,10,9959,10,0,5,5,41
1394549124,15,0,15,9959,10,0,0,0,41
1394549184,15,0,10,9974,0,0,0,0,26
1394549244,90,0,40,9669,200,0,0,0,331
1394549304,15,0,15,9954,15,0,0,0,46
1394549364,15,0,10,9960,15,0,0,0,40
1394549424,15,0,5,9969,10,0,0,0,31
1394549484,975,0,1697,7230,96,0,0,0,2770
1394549544,1324,0,1430,7240,5,0,0,0,2760
1394549604,873,0,667,7802,652,0,5,5,2198
1394549664,15,0,15,9954,15,0,0,0,46
1394549724,30,0,10,9944,15,0,0,0,56
1394549784,20,0,15,9949,15,0,0,0,51
1394549845,15,0,15,9959,10,0,0,0,41
1394549905,20,0,10,9954,15,0,0,0,46
1394549965,10,0,10,9964,15,0,0,0,36
1394550025,10,0,10,9969,10,0,0,0,31
1394550085,20,0,10,9954,15,0,0,0,46
1394550145,20,0,10,9949,20,0,0,0,51
1394550205,15,0,15,9939,30,0,0,0,61
1394550265,15,0,10,9964,10,0,0,0,36
1394550325,15,0,15,9959,10,0,0,0,41
1394550385,25,0,10,9950,15,0,0,0,50
1394550445,15,0,15,9959,10,0,0,0,41
1394550505,2550,0,406,7028,15,0,0,0,2972
1394550565,10,0,10,9964,15,0,0,0,36
1394550625,10,0,15,9960,15,0,0,0,40
1394550685,10,0,10,9964,15,0,0,0,36
1394550745,10,0,10,9964,15,0,0,0,36
1394550805,10,0,10,9964,15,0,0,0,36
1394550865,10,0,10,9964,15,0,0,0,36
1394550925,10,0,15,9955,15,0,5,5,45
1394550985,10,0,10,9969,10,0,0,0,31
1394551045,10,0,10,9969,10,0,0,0,31
1394551105,5,0,10,9964,20,0,0,0,36
1394551165,10,0,10,9959,20,0,0,0,41
1394551225,10,0,10,9964,15,0,0,0,36
1394551285,10,0,10,9964,15,0,0,0,36
1394551345,15,0,10,9955,20,0,0,0,45
1394551405,10,0,5,9964,20,0,0,0,36
1394551465,10,0,10,9959,20,0,0,0,41
1394551525,10,0,15,9950,25,0,0,0,50
1394551585,10,0,10,9954,20,0,5,5,46
1394551645,10,0,10,9959,20,0,0,0,41
1394551705,10,0,10,9964,15,0,0,0,36
1394551765,10,0,10,9964,15,0,0,0,36
1394551825,5,0,10,9954,30,0,0,0,46
1394551885,15,0,10,9954,20,0,0,0,46
1394551945,5,0,15,9964,15,0,0,0,36
1394552005,15,0,5,9964,15,0,0,0,36
1394552065,10,0,10,9969,10,0,0,0,31
1394552125,10,0,10,9959,20,0,0,0,41
1394552185,10,0,10,9959,20,0,0,0,41
1394552245,10,0,10,9965,15,0,0,0,35
1394552305,10,0,10,9959,20,0,0,0,41
1394552365,10,0,10,9954,25,0,0,0,46
1394552425,10,0,10,9955,25,0,0,0,45
1394552485,15,0,10,9949,25,0,0,0,51
1394552545,5,0,15,9959,20,0,0,0,41
1394552605,10,0,15,9960,10,0,5,5,40
1394552665,10,0,15,9954,20,0,0,0,46
1394552725,10,0,10,9959,20,0,0,0,41
1394552785,5,0,10,9959,25,0,0,0,41
1394552845,10,0,15,9964,10,0,0,0,36
1394552905,10,0,15,9949,25,0,0,0,51
1394552965,15,0,10,9954,20,0,0,0,46
1394553025,10,0,15,9959,15,0,0,0,41
1394553085,10,0,10,9964,15,0,0,0,36
1394553145,10,0,10,9964,15,0,0,0,36
1394553205,10,0,10,9964,15,0,0,0,36
1394553265,10,0,10,9969,10,0,0,0,31
1394553325,10,0,10,9969,10,0,0,0,31
1394553385,15,0,10,9960,15,0,0,0,40
1394553445,10,0,15,9960,15,0,0,0,40
1394553505,10,0,10,9964,15,0,0,0,36
1394553565,15,0,10,9959,15,0,0,0,41
1394553625,10,0,5,9969,15,0,0,0,31
1394553685,15,0,5,9969,10,0,0,0,31
1394553745,10,0,10,9969,10,0,0,0,31
1394553805,10,0,5,9969,15,0,0,0,31
1394553865,10,0,5,9964,15,0,5,5,36
1394553925,10,0,10,9964,15,0,0,0,36
1394553985,10,0,10,9964,15,0,0,0,36
1394554045,10,0,10,9964,15,0,0,0,36
1394554105,15,0,10,9959,15,0,0,0,41
